,sex,sex_confi
SRR898383,male,0.99469167
SRR1265618,male,0.9941621
SRR1017523,female,0.65545297
SRR1617446,female,0.9955853
SRR1177728,male,0.8998211
SRR650201,male,0.9997655
SRR896707,male,0.99907905
SRR1747167,male,0.9916647
SRR396936,female,0.99937165
SRR897250,male,0.98885095
SRR897082,male,0.99749726
SRR897695,male,0.99209654
ERR752735,male,0.96138877
ERR752805,male,0.9761898
SRR397232,male,0.5016021
SRR898314,male,0.9917795
SRR2954796,female,0.999987
SRR1201774,female,0.93255967
SRR2443188,female,0.99943763
SRR897168,male,0.9862386
ERR832559,female,0.9948147
SRR2962001,female,0.9972863
SRR915793,male,0.9957836
SRR1201686,female,0.73088896
SRR397198,female,0.991094
SRR2314007,male,0.985201
SRR1161099,female,0.99999887
SRR191639,female,0.9999975
SRR1206039,male,0.93174094
SRR1608550,female,0.9999399
SRR922552,female,0.99843043
SRR1747187,male,0.9953278
SRR898116,male,0.9995691
ERR035544,female,0.9855949
ERR532602,male,0.9991843
SRR896796,male,0.9917224
SRR1265503,male,0.9824619
SRR1617427,female,0.99792176
SRR1027000,male,0.8841983
SRR826664,female,0.99619263
SRR633594,male,0.98952705
SRR1146260,female,0.65545297
SRR897545,male,0.991638
SRR898374,male,0.9967335
SRR492046,female,0.94889325
SRR1823862,male,0.9179697
SRR2049773,female,0.9998374
ERR315362,male,0.99185514
SRR1190370,male,0.9999509
SRR650145,male,0.98567086
SRR897900,male,0.9934994
SRR298703,male,0.9702339
SRR650137,male,0.65105164
SRR1927032,female,0.9993906
SRR897584,male,0.994311
SRR897431,male,0.9991361
SRR1060775,male,0.8515355
SRR1146220,male,0.9984406
ERR752881,male,0.97868073
SRR070184,male,0.99926853
SRR959721,female,0.6064729
SRR420191,male,0.9986359
SRR1768926,male,0.9940637
SRR868847,female,0.99995124
SRR1201767,female,0.95228034
SRR1576164,male,0.9977643
SRR1047871,male,0.9861779
SRR1216070,male,0.9969889
SRR1191349,male,0.9999903
SRR397195,female,0.997538
SRR797164,female,0.99999964
SRR2506770,male,0.99920833
SRR1656637,male,0.9981715
SRR897875,male,0.99123603
SRR1178330,male,0.9523579
ERR315342,female,0.9934462
SRR897068,male,0.98955
ERR519467,female,0.9994904
SRR834570,male,0.97775775
SRR633592,male,0.9167532
SRR070185,male,0.99994534
SRR1927065,male,0.99502194
SRR2314017,female,0.99999774
SRR2052743,female,0.99928916
SRR1026969,male,0.9617983
SRR896866,male,0.9974003
SRR1767247,female,0.9993442
ERR752694,male,0.9585536
ERR315400,male,0.9970419
SRR897280,male,0.98572934
SRR1177747,female,0.9997317
SRR2954798,female,0.9999962
SRR542371,female,0.9621638
SRR1216056,male,0.9971167
SRR902960,male,0.9940909
ERR649018,male,0.9883401
SRR2039196,female,0.5058165
SRR1222680,male,0.991042
SRR897182,male,0.99052894
SRR1313206,female,0.99677217
SRR191682,male,0.97450507
SRR942548,male,0.9583872
SRR868808,female,0.9999922
SRR926655,female,0.9924261
ERR519484,female,0.9998924
SRR1747173,male,0.99702346
SRR896774,male,0.9830491
SRR898247,male,0.99894077
SRR349741,male,0.9970299
SRR801700,female,0.998407
SRR299113,female,0.9975414
SRR2138381,female,0.9940753
SRR896881,male,0.9926036
SRR1721299,female,0.9998317
SRR1608665,male,0.9999156
SRR2506928,male,0.99386275
SRR903186,male,0.99855405
SRR611848,female,0.99999917
SRR542396,female,0.9999973
ERR752879,male,0.95088255
SRR397210,male,0.999506
ERR315329,female,0.99957
SRR1190502,male,0.9999954
SRR396900,female,0.99967253
SRR1663264,female,0.99938565
SRR897705,male,0.9919437
SRR537111,male,0.98445815
SRR950081,male,0.98748654
SRR959729,female,0.665845
SRR897643,male,0.9947711
SRR1026988,female,0.9999358
SRR898142,male,0.99873513
SRR801705,female,0.977316
SRR1576160,male,0.99826354
SRR2049758,male,0.988427
SRR1777315,female,0.6051332
SRR898281,male,0.9987941
SRR797077,female,0.99979764
SRR1608642,male,0.9981729
SRR1265626,male,0.9883522
SRR1146165,female,0.99998856
SRR1177751,male,0.9591471
SRR1561676,male,0.98641574
SRR1608862,female,0.9881193
SRR1777321,male,0.988804
SRR359290,male,0.9909452
SRR1663213,female,0.9891946
SRR2052751,male,0.9706117
SRR898205,male,0.99619925
SRR1216131,female,0.6815435
SRR1017529,female,0.65545297
SRR1709287,male,0.79717577
SRR1652975,female,0.9974927
SRR868876,female,0.99941635
SRR897464,male,0.9983053
SRR896765,male,0.9921271
SRR1785298,female,0.9986292
SRR897816,male,0.9981204
SRR1608631,female,0.99933606
SRR897921,male,0.99733317
SRR2087282,female,0.9990145
SRR831025,male,0.6825093
SRR897903,male,0.9903759
SRR897851,male,0.9983945
SRR2037311,male,0.9995408
SRR2052746,male,0.9815218
SRR070179,male,0.999928
SRR1781570,male,0.9162675
SRR070178,female,0.8505765
SRR1652910,male,0.7344844
SRR2049633,female,0.9996554
SRR1201680,female,0.91751325
SRR1146221,male,0.999073
SRR2052810,female,0.9998851
SRR542379,female,0.99998903
SRR014499,male,0.7768341
SRR1265562,male,0.98938
SRR1268074,male,0.9928193
SRR1806588,male,0.9930085
SRR1216059,male,0.9962896
SRR1617415,male,0.97471106
SRR1026951,female,0.99452055
SRR975551,male,0.9999919
ERR752774,male,0.94886434
SRR922461,female,0.9987591
SRR1744453,female,0.9543439
SRR1422076,female,0.999976
SRR897578,male,0.99724424
SRR1633195,male,0.98709726
SRR2313997,male,0.9964291
SRR396948,female,0.9920877
SRR2443261,female,0.9930266
SRR628224,male,0.9627975
SRR897689,male,0.99405557
SRR1313214,female,0.99418163
SRR897533,male,0.9953079
SRR898362,male,0.9915347
SRR1663248,female,0.9849547
SRR897800,male,0.9993439
SRR1927053,female,0.99928236
ERR752646,female,0.9956851
SRR1146138,male,0.9937334
ERR649052,male,0.9875781
SRR633598,male,0.995035
SRR791052,female,0.9983468
SRR1502801,male,0.9998398
SRR959694,female,0.5976493
ERR532566,male,0.9998747
SRR1027179,female,0.9999749
ERR752563,male,0.96629965
SRR897576,male,0.9980335
SRR2049724,female,0.99895275
SRR397225,female,0.66656363
SRR1576151,male,0.9978644
SRR898269,male,0.99910605
SRR897940,male,0.9969786
SRR2810184,male,0.9902002
SRR1026879,male,0.9527875
SRR1177681,female,0.99187505
SRR542368,female,0.9963664
SRR897694,male,0.99359334
SRR363691,female,0.76958644
SRR1202650,female,0.93876016
ERR752871,male,0.9523908
SRR896696,male,0.9994033
SRR1213760,male,0.960659
SRR975600,male,0.99905264
SRR2759156,female,0.6930038
SRR897849,male,0.99881047
SRR1201791,male,0.98321295
SRR2314028,male,0.9842063
SRR898356,male,0.9938219
ERR519506,male,0.9701096
SRR896920,male,0.98551524
SRR1663256,male,0.9994198
ERR833243,female,0.9966507
SRR542399,female,0.9986776
ERR315418,female,0.99655914
SRR897534,male,0.98923
SRR1036010,female,0.999859
SRR897318,male,0.9897377
SRR898359,male,0.98924905
SRR897231,male,0.9968376
SRR1652897,female,0.99965763
SRR898123,male,0.9988
SRR3067477,female,0.65936863
SRR1203832,female,0.98142844
SRR897511,male,0.9884685
SRR1957124,male,0.99916565
SRR1657550,male,0.9994408
SRR1037486,male,0.76608145
ERR833249,male,0.99081755
SRR868866,male,0.84706897
ERR922710,male,0.99999654
SRR897557,male,0.99474776
SRR897328,male,0.9839036
DRR006416,female,0.99554604
SRR2443250,female,0.99188185
SRR1839795,male,0.9595807
SRR897611,male,0.9984129
SRR1201673,female,0.9730693
SRR1203833,female,0.8306842
SRR633568,male,0.85289204
SRR2057560,female,0.9744808
SRR058071,male,0.9481017
SRR897512,male,0.99133176
SRR1201864,female,0.95686257
SRR942549,male,0.70102686
SRR1216019,male,0.99949396
SRR1067986,female,0.9823464
SRR831008,male,0.57662845
SRR2926017,female,0.99820566
SRR542349,female,0.8849676
SRR1747147,male,0.99360305
SRR948497,female,0.99937266
SRR2443165,female,0.99573004
ERR532561,male,0.99749565
ERR315443,female,0.98548234
SRR1823872,female,0.9992603
SRR897605,male,0.9983059
SRR1313112,female,0.9998239
SRR897271,male,0.99535304
SRR897548,male,0.99333966
ERR315337,female,0.94196475
SRR1206044,female,0.9971572
SRR1146114,male,0.996994
SRR898326,male,0.9877249
ERR649064,male,0.97534263
SRR1562547,male,0.9988123
SRR1657551,male,0.99935114
SRR897122,male,0.99291974
SRR1146234,male,0.99854565
ERR649020,female,0.9939369
SRR1909097,male,0.9222398
SRR898494,male,0.9942581
SRR897646,male,0.9978713
SRR1617423,female,0.5741344
SRR1216107,male,0.99257106
SRR1747186,male,0.99625635
ERR229795,male,0.97446823
DRR006470,male,0.9491889
ERR752838,male,0.94965947
SRR2443169,female,0.9984778
ERR752632,female,0.99909496
SRR650150,female,0.5199882
ERR752731,male,0.9801782
ERR532570,male,0.9990696
SRR2443246,female,0.99862564
SRR898443,male,0.98929864
SRR2052756,male,0.9873579
SRR1374346,male,0.9324044
SRR1747177,male,0.9955333
SRR1373460,male,0.9945241
SRR1561677,male,0.94377965
SRR514131,male,0.9792177
SRR1216115,male,0.9773178
ERR502851,male,0.9999795
SRR897114,male,0.9987232
SRR1193100,male,0.9999955
SRR1785264,female,0.99923885
SRR1385247,male,0.9999095
SRR2052818,male,0.98584616
ERR532572,male,0.9999177
SRR448090,female,0.84669936
SRR1777324,female,0.7501541
SRR2313083,female,0.97986305
SRR542378,female,0.99999315
SRR1658418,female,0.8752471
SRR649759,male,0.99834853
SRR1146152,female,0.9999342
SRR1663121,male,0.9799205
SRR333704,male,0.9958084
SRR897636,male,0.992983
SRR897639,male,0.99453545
SRR1146104,male,0.9981119
SRR1193102,male,0.99999446
SRR1385246,male,0.99995553
SRR897424,male,0.9984325
ERR833232,male,0.98949134
DRR006411,female,0.9996209
SRR2087362,female,0.99984246
SRR298707,male,0.9996613
SRR1313204,female,0.9964215
SRR1146154,male,0.9931617
SRR396905,male,0.9925728
SRR2926040,female,0.99979174
SRR949124,male,0.99858016
SRR191652,male,0.9320114
SRR897261,male,0.9971391
ERR649046,male,0.9979032
SRR1265604,male,0.996586
SRR959678,female,0.5918073
SRR1191673,male,0.99998605
DRR006433,male,0.9891325
SRR387429,male,0.99922115
SRR2313986,male,0.98857486
SRR1754125,male,0.9872801
SRR1026887,male,0.94447863
SRR546225,male,0.9906889
SRR898184,male,0.99532926
ERR731495,female,0.93743104
ERR315473,male,0.9387814
SRR1747199,male,0.99579257
SRR628225,female,0.97928536
SRR1652953,male,0.97808874
SRR1177692,male,0.9192069
SRR959635,male,0.6032179
SRR1768879,male,0.95790493
SRR897053,male,0.99715626
SRR942556,male,0.99950933
SRR1608621,male,0.9976741
SRR333706,male,0.9617523
SRR2226705,male,0.98341906
SRR1265499,male,0.9900297
ERR210966,male,0.62801504
ERR532554,male,0.99992305
SRR1603664,male,0.99409515
SRR1617421,male,0.9738375
SRR1721310,male,0.9909323
SRR898234,male,0.99218494
ERR752786,male,0.9513898
SRR830978,male,0.9691454
SRR2040373,female,0.9828374
SRR846944,male,0.98259526
SRR1265680,male,0.98732173
SRR948102,male,0.998857
ERR752743,male,0.9632394
SRR396918,male,0.9999264
SRR797136,female,0.99993676
SRR1576163,male,0.9943627
SRR898171,male,0.9917337
SRR1146214,male,0.99843866
SRR1190460,male,0.9999773
SRR1313090,female,0.999895
SRR1213742,male,0.999406
ERR752839,male,0.94870174
SRR2443197,female,0.9957266
ERR348410,male,0.90063447
SRR1146155,male,0.9995674
SRR896818,male,0.9952316
SRR2049637,male,0.9865457
SRR1521416,female,0.99997205
SRR1803370,male,0.9570429
SRR1639279,male,0.9988434
SRR897599,male,0.9979378
ERR752668,male,0.9712755
SRR897953,male,0.9962142
SRR1216006,male,0.9982809
SRR1746778,female,0.96456975
SRR897852,male,0.9981825
ERR752552,male,0.94751436
SRR962598,male,0.99567527
SRR1222685,male,0.9684078
SRR949076,male,0.999166
SRR2926026,male,0.9989231
SRR1222586,male,0.9876909
ERR752771,male,0.94716233
SRR897472,male,0.9987629
SRR898026,male,0.992448
ERR315339,male,0.9962392
SRR903082,male,0.92839944
SRR2166630,male,0.99999654
SRR309141,male,0.9971493
SRR897632,male,0.99551094
DRR006458,female,0.997931
SRR1202371,female,0.99444056
SRR1265515,male,0.986845
SRR897215,male,0.99314225
SRR2443233,female,0.9995638
ERR030870,male,0.86505973
SRR896744,male,0.9916296
ERR752606,male,0.90462667
SRR1067989,male,0.91992414
ERR210955,male,0.97036046
SRR2049670,male,0.87499636
SRR898422,male,0.99414045
SRR1216083,male,0.9960802
SRR897131,male,0.9889029
SRR897868,male,0.99067
SRR648409,male,0.99879754
ERR315367,female,0.99732745
SRR1509482,male,0.69449276
SRR1927047,female,0.9994153
SRR896978,male,0.99451685
SRR898457,male,0.99481106
SRR898241,male,0.9989235
SRR1216130,female,0.5904625
SRR830996,male,0.9655593
SRR2049614,male,0.9962927
SRR1067996,male,0.96778107
SRR1027994,female,0.8921677
SRR926653,female,0.97720975
ERR649073,female,0.99909925
SRR797076,male,0.57764393
SRR834561,male,0.9978205
SRR1781819,female,0.9955866
ERR315466,female,0.97394913
SRR898023,male,0.9941598
SRR897251,male,0.9976904
SRR1203826,female,0.8078887
SRR1265570,male,0.9873705
ERR752546,male,0.9648989
SRR1927036,female,0.99855435
SRR1201678,female,0.98007375
SRR830979,male,0.94439095
SRR1265114,female,0.89902496
SRR897832,male,0.99915826
SRR897822,male,0.9989484
SRR1146103,male,0.99692965
SRR797125,female,0.99993306
ERR668369,female,0.981909
SRR1521360,female,0.99999344
SRR897516,male,0.9917294
SRR897104,male,0.9976729
SRR897904,male,0.9930929
SRR1177717,female,0.9961866
SRR1146098,female,0.9999572
SRR2389090,male,0.9992074
SRR650159,male,0.9961173
SRR387431,male,0.99967754
SRR831023,female,0.92708075
SRR1521431,female,0.9998983
SRR897526,male,0.99503386
ERR409743,female,0.9987327
SRR1747184,male,0.9952199
SRR897971,male,0.9929708
SRR1202651,female,0.91091985
SRR2049708,male,0.9861724
SRR898361,male,0.9896032
SRR797129,female,0.7191522
SRR1576143,male,0.9869342
SRR1754132,female,0.8847353
SRR896957,male,0.98881876
ERR315431,female,0.93400514
SRR2049678,male,0.957479
SRR959673,female,0.57494676
SRR1222601,female,0.9992607
SRR898349,male,0.9875018
SRR2314037,female,0.99996865
SRR1553147,male,0.9743478
SRR1608584,male,0.9997153
SRR975594,male,0.9998414
ERR841667,male,0.9991786
SRR633597,male,0.9947257
SRR896854,male,0.99487984
SRR1163272,male,0.9676266
SRR897924,male,0.99659824
SRR898151,male,0.99178696
SRR898203,male,0.99537057
SRR898299,male,0.9983102
ERR315409,male,0.9948002
SRR2040362,female,0.9998582
SRR897540,male,0.98864806
ERR752770,male,0.94255334
SRR1216003,male,0.99593496
ERR315489,female,0.9996668
ERR519520,male,0.98725593
SRR1576172,male,0.98668003
SRR650166,male,0.8675004
SRR896715,male,0.9992119
SRR2049652,female,0.9988281
SRR537121,female,0.99956524
SRR896967,male,0.9890663
SRR2443150,female,0.9982616
SRR868838,female,0.99999475
SRR898468,male,0.99380934
SRR1693600,male,0.99792653
SRR898228,male,0.99141836
SRR278177,female,0.9967389
SRR834569,male,0.99834156
SRR897239,male,0.9945738
SRR1427122,male,0.99987876
SRR1146239,male,0.9977972
SRR2049609,male,0.97444904
SRR1146118,male,0.99056786
SRR605001,female,0.97549754
SRR449361,female,0.99949723
SRR2954780,male,0.9975775
SRR070189,male,0.5940893
SRR1026993,female,0.99938905
ERR668394,male,0.99615765
SRR1652896,female,0.99984026
SRR868854,female,0.99999845
SRR546580,female,0.88513404
SRR1216026,male,0.9942914
SRR897976,male,0.99583244
SRR1216061,male,0.99696875
SRR959663,female,0.51299465
SRR898137,male,0.9988763
SRR1265588,male,0.9962128
SRR1265624,male,0.9835809
SRR448110,female,0.9986886
SRR1698155,male,0.9956808
SRR897680,male,0.9922763
SRR1163250,female,0.9968479
SRR1027172,female,0.9999255
ERR752612,male,0.96844023
SRR2087296,male,0.99985087
SRR628589,female,0.99951184
SRR633557,female,0.99997884
SRR2926056,male,0.9847932
SRR896668,male,0.9991453
SRR1067940,female,0.99994594
SRR1768947,male,0.99855644
ERR649059,male,0.98299205
SRR897653,male,0.9942638
ERR315486,male,0.9998845
SRR897912,male,0.9910237
SRR397197,male,0.99826986
SRR1521398,male,0.99278086
SRR949097,female,0.9888832
SRR542350,female,0.99739563
SRR542392,female,0.999982
ERR030871,male,0.86123574
SRR644275,female,0.9786401
SRR1521378,female,0.999866
SRR1201819,female,0.90172654
ERR752720,male,0.96391153
SRR1192963,male,0.9999685
SRR1177745,male,0.9205841
SRR787270,male,0.9906422
SRR897322,male,0.985589
ERR532575,male,0.9996807
SRR1265674,male,0.9487278
SRR2313984,female,0.9999188
SRR387433,female,0.99995536
SRR1042014,female,0.99990004
SRR1747180,male,0.9952876
SRR2087353,male,0.8872016
SRR2545378,male,0.9388355
SRR1313097,female,0.99890137
SRR1265578,male,0.9616662
SRR1027997,female,0.89353085
SRR1026900,female,0.9971563
SRR896757,male,0.98840886
SRR1265677,male,0.9610216
SRR1156274,male,0.56669986
SRR1652932,male,0.9186802
SRR898018,male,0.98974293
SRR1216090,male,0.99324095
SRR1146117,male,0.9970355
SRR1201711,female,0.9260322
SRR1313161,female,0.99998456
ERR863735,female,0.99997634
SRR897496,male,0.99427223
SRR298700,male,0.97979385
SRR1698149,male,0.98775685
SRR1608518,male,0.9991142
SRR1216048,male,0.99349195
SRR897691,male,0.9931283
SRR1177703,female,0.9992856
ERR863692,female,0.99999964
SRR1193199,male,0.9999946
SRR1768858,male,0.9988559
SRR898219,male,0.9937221
SRR2087330,female,0.99984133
SRR1385241,male,0.9999062
SRR826659,female,0.97360355
SRR2926048,male,0.9922353
SRR797111,female,0.9997301
SRR1768939,male,0.99936974
SRR897165,male,0.98911107
SRR2049689,female,0.99992245
SRR2087312,female,0.99928427
SRR1521353,male,0.9764506
SRR1663243,female,0.97796094
DRR006439,female,0.996117
ERR351399,male,0.7223414
SRR1146177,female,0.9991929
SRR896952,male,0.9966154
SRR628586,female,0.7964354
SRR1313106,female,0.9972824
SRR1927068,male,0.989256
SRR897823,male,0.9991962
SRR898233,male,0.9945617
SRR897327,male,0.9899977
SRR797166,female,0.9997016
SRR1652972,male,0.97126484
SRR424572,male,0.7512258
SRR896805,male,0.9893049
ERR752893,male,0.96975183
SRR1177691,male,0.9096092
SRR2859770,male,0.54665726
SRR898346,male,0.9916725
SRR1747153,male,0.9939991
SRR1163279,female,0.9994017
ERR863680,female,0.9947656
SRR396930,male,0.5384007
SRR1663238,male,0.99867547
SRR1177744,male,0.945459
SRR834563,female,0.91561365
ERR863707,female,0.9999895
SRR299110,male,0.9613534
SRR2443208,female,0.9993561
SRR897214,male,0.9946459
ERR752595,female,0.997976
SRR897480,male,0.9977967
SRR1033613,male,0.9753357
ERR752823,male,0.92937374
ERR035533,female,0.9783187
ERR752610,male,0.9583782
ERR519518,male,0.96859425
SRR897892,male,0.9899623
SRR1927067,male,0.9968332
SRR1216135,male,0.99416035
SRR787272,female,0.9947791
SRR897248,male,0.99259174
SRR898152,male,0.98932487
SRR898119,male,0.999452
SRR962597,female,0.9999803
SRR898037,male,0.99422294
SRR2049733,female,0.9999448
SRR898378,male,0.9945117
DRR006445,male,0.9775278
SRR1163240,female,0.9996703
SRR1191695,male,0.9999045
SRR2049645,male,0.9963568
SRR934365,female,0.9993013
SRR897314,male,0.9859549
SRR1721304,male,0.9623345
SRR2049784,female,0.99965537
ERR329509,female,0.9854134
SRR949125,female,0.9968399
SRR897221,male,0.9946641
SRR396914,female,0.9954182
SRR897278,male,0.98730147
SRR915791,male,0.99077463
SRR397199,male,0.98536813
SRR868822,female,0.99972916
SRR191677,female,0.99992526
SRR831027,female,0.984779
SRR1026966,male,0.90456134
ERR348421,male,0.9719448
SRR897974,male,0.9972213
SRR2166625,male,0.9999809
SRR2087350,male,0.98320806
SRR970675,female,0.8836776
SRR1295946,female,0.999863
SRR1216009,male,0.99715984
SRR868882,female,0.9996945
SRR898409,male,0.99720967
SRR628229,male,0.98602325
SRR1663286,female,0.9823135
SRR898328,male,0.9915329
SRR2927595,male,0.76619995
SRR1785282,female,0.99910414
SRR1201666,female,0.90315133
SRR2443209,female,0.99915093
ERR752826,male,0.9438187
SRR387444,male,0.94894964
ERR532558,male,0.9998411
SRR959742,female,0.5817343
SRR2962002,female,0.99798936
SRR868835,female,0.99998826
SRR2962007,female,0.9964372
ERR351413,female,0.9328691
ERR035537,female,0.99129057
SRR897283,male,0.99039125
SRR897613,male,0.99587333
SRR2026316,male,0.95732176
SRR633567,male,0.9270652
SRR1216022,male,0.9983117
SRR1608812,male,0.99787366
SRR1781567,male,0.8757016
SRR2052770,female,0.99968225
ERR315385,female,0.99957097
ERR329519,female,0.716318
SRR897883,male,0.99184114
SRR2049697,female,0.99995625
